data,label
"[-1.24586269e-01  1.02687202e-01  2.16416102e-02 -4.25429642e-02
 -5.56498542e-02 -5.15694842e-02 -8.75057653e-02 -9.63720009e-02
  1.07355401e-01 -1.12119280e-01  2.84894407e-01 -3.07539906e-02
 -2.33912051e-01 -1.06155373e-01 -1.17084242e-01  1.58419475e-01
 -2.59570271e-01 -8.00626725e-02 -7.18166295e-04 -4.74711880e-02
  1.50901079e-01 -4.14658226e-02  3.90044972e-02  2.56757736e-02
 -1.16668992e-01 -3.44132423e-01 -1.25377044e-01 -1.00538820e-01
  5.76277636e-02 -7.05729276e-02  2.76866704e-02 -2.31700344e-03
 -1.54979840e-01 -2.34073456e-02 -5.28379669e-03  4.02403325e-02
 -1.03990771e-02 -1.31465858e-02  2.36946106e-01 -4.69423272e-02
 -1.69738740e-01 -2.28136163e-02  6.59264922e-02  2.50357002e-01
  1.97935984e-01  4.05469351e-02  2.99775731e-02 -1.61630929e-01
  1.06254987e-01 -1.86379850e-01  5.16082980e-02  1.85555190e-01
  6.58262447e-02  1.40222058e-01 -1.25308717e-02 -9.22474414e-02
  6.11894019e-02  1.61526188e-01 -1.19952664e-01  3.01449504e-02
  7.47922659e-02 -1.22916654e-01  5.99863846e-03 -6.85038569e-04
  2.17284247e-01  4.13214453e-02 -1.32807359e-01 -1.89644128e-01
  1.38850167e-01 -1.64165497e-01 -9.73308384e-02  6.43146262e-02
 -1.29773051e-01 -1.74743265e-01 -3.49726707e-01  3.49940211e-02
  3.76553625e-01  1.40031621e-01 -1.53065577e-01  4.01637368e-02
 -7.51820877e-02 -5.90928122e-02  1.50350124e-01  1.49674207e-01
 -6.05303831e-02 -2.74353717e-02 -1.17034830e-01  4.09421623e-02
  1.97172403e-01 -6.52515888e-02 -3.85270640e-02  1.95207641e-01
  1.43615091e-02  1.15326419e-01  4.68771383e-02  9.27020535e-02
 -1.21480830e-01  3.19624580e-02 -1.32641345e-01  1.66540369e-04
  4.67579812e-02 -2.35273018e-02 -8.66990164e-03  1.11091360e-01
 -9.87230614e-02  1.43283114e-01 -1.74907986e-02 -4.79409238e-03
 -2.57251449e-02 -3.88722569e-02 -8.76845345e-02 -4.57560979e-02
  1.34445250e-01 -1.71124905e-01  2.43612528e-01  1.96684331e-01
  1.11811340e-01  1.44765913e-01  1.70347884e-01  7.83230066e-02
 -3.41072492e-02 -6.68713823e-02 -1.86309904e-01  7.23514566e-03
  5.71984276e-02 -2.12540273e-02  9.64050516e-02 -4.54490371e-02]",3
"[-1.21848285e-01  8.81593376e-02  7.07635880e-02 -8.52426142e-03
 -4.46395800e-02  2.05336139e-02 -4.04967740e-02 -9.26971808e-02
  1.09699987e-01 -9.76573676e-02  2.45261267e-01 -3.96376513e-02
 -2.41494760e-01 -1.02070026e-01 -5.34235947e-02  1.32548377e-01
 -1.63851053e-01 -1.11148007e-01 -4.97610420e-02 -4.04550135e-02
  5.66898584e-02 -3.41802202e-02  5.32328188e-02  4.89014350e-02
 -6.95909709e-02 -3.85534436e-01 -1.11713685e-01 -1.10099323e-01
  5.25462367e-02 -1.06496356e-01  8.46304148e-02 -3.57843339e-02
 -1.27331704e-01  3.13528553e-02 -5.02443202e-02  1.73702333e-02
  2.82427315e-02 -5.52092418e-02  2.52758324e-01 -7.65554681e-02
 -1.86953858e-01 -7.17900172e-02  7.92257488e-02  1.90971032e-01
  1.40725076e-01  6.33666813e-02  2.27396507e-02 -6.44419268e-02
  8.88664201e-02 -1.77826539e-01  4.93095592e-02  1.29633725e-01
  2.82245558e-02  1.67596303e-02  3.99433747e-02 -1.51511833e-01
 -4.27660299e-03  5.75537235e-02 -1.22632675e-01  2.04146598e-02
  1.25294905e-02 -5.15985824e-02 -8.05534050e-02  2.69991066e-03
  1.91797867e-01  1.03656530e-01 -8.88827890e-02 -2.02802747e-01
  1.85840696e-01 -1.90208167e-01 -3.55989151e-02  5.77985942e-02
 -1.30370975e-01 -1.17341876e-01 -2.89642304e-01  2.97150109e-02
  4.28341120e-01  5.14922366e-02 -1.20959118e-01  5.23770042e-02
 -3.69994454e-02 -3.55493501e-02  7.69410208e-02  9.43839476e-02
 -1.12339914e-01 -1.46123441e-02 -1.07305206e-01  3.57701369e-02
  1.51234403e-01  2.67242518e-04 -5.07589616e-02  1.30303234e-01
 -2.70772725e-02  7.24658594e-02  6.53659105e-02  4.89473939e-02
 -6.90261275e-02  4.39110287e-02 -1.29449189e-01  2.72783414e-02
  1.11328378e-01 -2.23731678e-02  2.38978807e-02  7.68962577e-02
 -1.30083367e-01  9.91308838e-02 -4.19584801e-04 -2.55768318e-02
  4.71018739e-02  7.87935331e-02 -1.84126407e-01 -4.11570743e-02
  1.91761985e-01 -1.80363804e-01  1.97135612e-01  1.46842584e-01
  4.21943478e-02  1.07321993e-01  1.70508429e-01  1.36655316e-01
  4.21340205e-03  1.42716207e-02 -1.88055173e-01 -3.85164469e-02
  3.13182622e-02 -5.87038510e-02  6.41645789e-02 -1.33507501e-03]",3
"[-1.18140757e-01  7.42875263e-02  1.93457082e-02 -6.21308759e-02
 -9.22638029e-02 -1.83552150e-02 -7.83960223e-02 -1.16085947e-01
  9.99144018e-02 -1.26451105e-01  2.59254813e-01 -7.29477927e-02
 -2.35178635e-01 -1.00361980e-01 -8.76227766e-02  1.69504941e-01
 -2.20958993e-01 -8.13476071e-02 -1.04622981e-02 -1.77948419e-02
  1.14329308e-01 -2.79690083e-02  4.09470667e-04  1.44413700e-02
 -1.11849003e-01 -3.41023862e-01 -1.41121298e-01 -5.62320277e-02
  3.37406918e-02 -6.78595081e-02 -1.18383458e-02  3.28711346e-02
 -1.39047176e-01 -1.71512775e-02  1.24735907e-02  6.53104782e-02
 -1.53949810e-02 -6.50296435e-02  1.92583114e-01 -5.83387613e-02
 -1.67489395e-01 -3.68938260e-02  6.96550086e-02  2.05554828e-01
  1.86896384e-01  3.71834151e-02  1.51160946e-02 -1.38820097e-01
  9.14894268e-02 -1.90470919e-01  4.13928926e-02  1.61972195e-01
  1.09675769e-02  1.15833655e-01 -7.05558201e-03 -1.12027459e-01
  4.82681580e-02  1.30232736e-01 -8.80597457e-02  1.65925529e-02
  6.72948360e-02 -1.25499904e-01 -3.46523821e-02 -1.19633563e-02
  1.83356315e-01  8.18924308e-02 -1.14083029e-01 -2.22642705e-01
  1.50832385e-01 -1.48926571e-01 -1.02742732e-01  3.05042658e-02
 -1.45399034e-01 -1.60960004e-01 -3.24499398e-01  1.96551774e-02
  3.92994612e-01  1.24903440e-01 -1.75606281e-01  3.00676394e-02
 -4.35876697e-02 -4.29547168e-02  1.75616011e-01  1.37272999e-01
 -2.25994214e-02 -5.80621734e-02 -1.32694215e-01  4.48820814e-02
  2.14870900e-01 -7.46629015e-02 -4.04981673e-02  1.96029589e-01
  7.13049201e-04  1.08360730e-01  4.47161123e-02  1.01066567e-01
 -8.49329159e-02  5.37211336e-02 -1.08706012e-01  2.74958817e-04
  1.48571879e-01 -2.88369767e-02 -8.75089224e-03  1.66381955e-01
 -8.92267227e-02  1.56981736e-01 -9.56771523e-03  3.63241956e-02
  3.11020166e-02 -4.82724570e-02 -1.02313071e-01 -2.36819908e-02
  1.42683625e-01 -1.55870199e-01  2.21384227e-01  1.73853338e-01
  6.96016848e-02  1.16762809e-01  1.65791526e-01  9.87899229e-02
 -7.03793485e-04 -5.36701605e-02 -2.16844365e-01 -2.61459630e-02
  3.77006046e-02  1.52108740e-04  5.63830957e-02 -1.54158529e-02]",3
"[-0.17162414  0.08822271  0.04058196 -0.01021591 -0.13755402 -0.04685903
 -0.08176729 -0.06323951  0.10435764 -0.08479822  0.2297736  -0.05695072
 -0.15954523 -0.05813824 -0.06273729  0.11818586 -0.17123498 -0.08895664
 -0.06199958 -0.03754745  0.10645767 -0.02105488  0.01959503  0.03055015
 -0.12019339 -0.39684629 -0.12627192 -0.05346178  0.14700165 -0.05990385
 -0.02885359  0.02298761 -0.1426812  -0.0438926   0.03300859  0.10300222
 -0.01679077 -0.01680764  0.20654742 -0.01909862 -0.20812422  0.02930773
  0.03430193  0.26139578  0.17515662  0.07550769  0.03499225 -0.12261488
  0.10831036 -0.17864601  0.07965668  0.19771525  0.02033673  0.07767342
  0.10196801 -0.11300901  0.00684548  0.11689731 -0.10183134  0.0390706
  0.0311097  -0.03467619 -0.01673709 -0.1138837   0.1482065   0.08790693
 -0.0805437  -0.19893044  0.1374588  -0.17849588 -0.05784766  0.08888496
 -0.12611258 -0.15263978 -0.34380862  0.0359732   0.41916576  0.1798875
 -0.14993469  0.0325547   0.00592547 -0.0697803   0.13440192  0.11719066
 -0.11827195  0.04580154 -0.08565667  0.05579595  0.1745069  -0.01072618
 -0.03233281  0.19009639  0.02426574  0.1237242   0.05295878  0.05419188
 -0.11615936 -0.03869769 -0.14915861 -0.0476957   0.10918973 -0.04234698
  0.01729343  0.12236319 -0.12046791  0.11968262 -0.02357802  0.02185269
 -0.03823145  0.0363929  -0.11562422 -0.01237241  0.14762425 -0.17355329
  0.20182493  0.20295478  0.06651273  0.09751029  0.18685177  0.02412294
 -0.01918836 -0.01048363 -0.12633449 -0.01856184  0.02028296 -0.04341307
  0.04836031 -0.00489035]",3
"[-9.66407582e-02  1.31992936e-01  2.25263163e-02 -5.85490651e-02
 -9.18865278e-02 -1.05132787e-02 -7.80965760e-02 -8.34914744e-02
  1.08438231e-01 -9.68964770e-02  2.87186414e-01 -4.52452786e-02
 -2.32977524e-01 -1.06785454e-01 -9.84503403e-02  1.80974916e-01
 -2.24270508e-01 -7.62939677e-02 -2.66075600e-02 -2.45683361e-02
  1.51454762e-01 -3.27218920e-02  2.62308195e-02  4.12034616e-03
 -5.97696677e-02 -3.43590558e-01 -1.29633591e-01 -6.39603660e-02
  4.93976697e-02 -9.51686352e-02  1.63964406e-02 -3.46860476e-03
 -1.32659227e-01 -1.92739535e-02 -2.56356900e-03  1.13745118e-02
 -3.38769406e-02 -5.75689487e-02  1.85690790e-01 -6.91949502e-02
 -1.48936450e-01 -3.55807878e-02  7.88497180e-02  2.08365083e-01
  2.06918225e-01  4.64932993e-02  1.13521963e-02 -1.41651973e-01
  5.79200312e-02 -2.03919724e-01  3.81913558e-02  1.63142219e-01
  6.78249374e-02  1.19656652e-01  8.79026047e-05 -9.52249691e-02
  5.75577132e-02  1.19464345e-01 -1.27530649e-01  3.95428331e-04
  9.63758603e-02 -9.95193049e-02 -5.25238775e-02 -2.63439082e-02
  2.17443585e-01  1.00122564e-01 -1.31509781e-01 -2.12540165e-01
  1.24005899e-01 -1.40796259e-01 -9.06825140e-02  2.80890334e-02
 -1.46220729e-01 -1.70433685e-01 -3.04155260e-01  2.54811887e-02
  3.87877643e-01  1.54068932e-01 -1.52024478e-01  2.22646873e-02
 -6.97477460e-02 -2.56906846e-03  1.38150930e-01  8.40391219e-02
 -8.64948407e-02 -6.15540594e-02 -1.31018624e-01  6.20574653e-02
  1.50579244e-01 -8.97928923e-02 -5.44275045e-02  1.95802703e-01
 -1.35277724e-03  1.16136894e-01  2.39288434e-02  7.26174116e-02
 -5.66678457e-02  6.89129308e-02 -1.22328743e-01  1.95051152e-02
  8.32982212e-02 -3.18152048e-02  1.32419877e-02  1.22826032e-01
 -6.40096366e-02  1.12272017e-01 -9.59241763e-03  4.58556190e-02
  1.09352637e-02 -2.91649215e-02 -1.37657449e-01 -3.45850103e-02
  1.33583933e-01 -1.64771467e-01  2.28927583e-01  1.71464518e-01
  8.43906850e-02  1.07113659e-01  1.90419391e-01  1.13239922e-01
 -3.59828444e-03 -8.56007114e-02 -1.97845310e-01  1.76622141e-02
  5.66997267e-02 -9.52789653e-03  7.16421083e-02 -1.88803915e-02]",3
"[-0.1610001   0.07020395  0.02321917 -0.04738849 -0.10330649 -0.05804541
 -0.09494724 -0.07344691  0.11374651 -0.10314339  0.23517305 -0.018909
 -0.21690965 -0.09839848 -0.05912022  0.12499714 -0.17915325 -0.11519288
  0.01510272 -0.02290635  0.14417522 -0.02722187  0.03371288  0.06576822
 -0.08637295 -0.3537834  -0.15668793 -0.06845475  0.02940023 -0.04940335
  0.03772588  0.03040327 -0.16265467 -0.04514518 -0.00410485  0.12566531
 -0.0300239  -0.0582764   0.22954585 -0.0383051  -0.15675545  0.00120918
  0.05147412  0.2574333   0.18807834  0.05035036  0.03053395 -0.13405168
  0.15217137 -0.21111661  0.0881086   0.19252779  0.06873352  0.07765078
  0.04054974 -0.08727971  0.07777809  0.15025957 -0.13674062  0.00362435
  0.05939232 -0.05649599 -0.03395655 -0.0570292   0.17931674  0.09260474
 -0.10231794 -0.18602633  0.13742065 -0.15508205 -0.11254682  0.09138914
 -0.1753508  -0.18084207 -0.34193856  0.08225318  0.40401495  0.16574746
 -0.13535377  0.05905367 -0.01070114 -0.0120931   0.13619922  0.11837851
 -0.0878168  -0.0250167  -0.15704647  0.066714    0.1640285  -0.02733846
 -0.05738299  0.1971985   0.06284212  0.15249404  0.0671802   0.08383859
 -0.06888589  0.01329896 -0.19952571 -0.01223158  0.11304601  0.03472649
 -0.00596276  0.12028191 -0.0705646   0.10071689 -0.02068044  0.00671115
 -0.0359455  -0.03522789 -0.15374811 -0.03184539  0.10044675 -0.15841326
  0.15745467  0.13343172  0.06020206  0.12232651  0.20397753  0.07988325
 -0.02504133 -0.08662784 -0.20004845  0.00137429  0.09635914  0.05176718
  0.07730789 -0.01521468]",3
"[-1.06330231e-01  1.09367378e-01  2.06453707e-02 -9.13448706e-02
 -6.65792003e-02 -3.76932956e-02 -1.07933030e-01 -1.36549607e-01
  1.20781332e-01 -1.36887744e-01  2.75876462e-01 -2.75023766e-02
 -2.24962711e-01 -8.47905725e-02 -5.16832918e-02  1.42058253e-01
 -2.10223079e-01 -1.41121641e-01  1.15755443e-02 -2.14546192e-02
  1.49300829e-01 -1.00400969e-02  1.31753348e-02  7.18039647e-02
 -9.01635289e-02 -3.41552705e-01 -1.31216019e-01 -1.59844607e-02
  4.22552228e-02 -3.73450033e-02 -1.96684413e-02  3.30452546e-02
 -2.00834200e-01 -1.95590500e-02  1.45437922e-02  1.02200270e-01
 -4.60540019e-02 -4.63218205e-02  2.05809817e-01 -1.89827252e-02
 -1.95188984e-01  7.38285333e-02  3.66220064e-02  2.50205845e-01
  1.90690339e-01  3.43424417e-02  4.19547595e-02 -1.64309487e-01
  1.14246048e-01 -1.71378672e-01  9.97976437e-02  2.11766645e-01
  1.06503911e-01  5.35007715e-02 -2.69771466e-04 -1.46513492e-01
  5.07917814e-03  1.14155307e-01 -1.07873686e-01  5.28585985e-02
  8.77676457e-02 -8.24085250e-02 -7.93688523e-04 -6.61381409e-02
  1.25829339e-01  7.15527162e-02 -1.08866416e-01 -2.51881629e-01
  1.05212912e-01 -1.57206520e-01 -1.18711077e-01  9.76823345e-02
 -1.79225251e-01 -2.18047217e-01 -3.33209544e-01  5.92589304e-02
  3.46278906e-01  1.43533528e-01 -1.57459006e-01  8.52664411e-02
  1.18837468e-02 -2.50634030e-02  1.38369098e-01  1.48499936e-01
 -5.63687235e-02  2.10474432e-02 -1.46150291e-01  8.46533254e-02
  2.17382029e-01 -5.33346646e-02 -8.95025805e-02  2.53907651e-01
  1.04342131e-02  1.39375404e-01  4.38252762e-02  8.70354176e-02
 -6.27516732e-02  4.43953499e-02 -1.89482450e-01 -1.23988809e-02
  6.25593513e-02  1.88164245e-02 -2.45364700e-02  1.27844393e-01
 -8.98890346e-02  1.22144185e-01 -3.73475626e-02  4.26232517e-02
 -5.09906672e-02 -1.07634570e-02 -1.59905076e-01 -5.44694848e-02
  1.05556361e-01 -1.76293224e-01  1.91417351e-01  1.83932841e-01
  1.28511846e-01  9.93483812e-02  2.17958376e-01  3.48983817e-02
  4.61867973e-02 -7.08233044e-02 -2.15748712e-01 -4.79835988e-04
  8.99059251e-02  2.87803374e-02  1.04764208e-01  4.57304949e-03]",3
"[-0.1069105   0.07026716  0.06028513 -0.06699637 -0.05159501 -0.0682288
 -0.08002093 -0.08617277  0.07177915 -0.08304507  0.28108916 -0.07520619
 -0.221459   -0.13498496 -0.08327022  0.15453771 -0.23743662 -0.06778567
 -0.0205775  -0.02903233  0.13432232 -0.04795714  0.03302297 -0.00949962
 -0.09177883 -0.34808376 -0.1552867  -0.07727896  0.04422009 -0.04904752
  0.0092059  -0.00346302 -0.18055314 -0.05794809 -0.00212215  0.03320809
 -0.01308645 -0.05668908  0.18925025 -0.04289292 -0.12197253 -0.02034827
  0.06685786  0.22475992  0.22659099  0.06301367  0.01846452 -0.12223145
  0.09811725 -0.19973506  0.04607283  0.15260364  0.06775694  0.11995691
  0.00221492 -0.07689147  0.08400583  0.13222179 -0.13931298  0.01893535
  0.08435797 -0.10742722 -0.02173715 -0.0207762   0.22308894  0.0588869
 -0.13642207 -0.19560362  0.11791652 -0.12252903 -0.07267573  0.03000003
 -0.16022858 -0.14366888 -0.35964656  0.03947399  0.39139101  0.12448511
 -0.17103077  0.02528281 -0.09390476 -0.02360594  0.15266412  0.09561608
 -0.05233836 -0.03114993 -0.1454753   0.04949476  0.17035042 -0.08581112
 -0.06194895  0.18394868 -0.01542586  0.12486311  0.03101913  0.06393124
 -0.09614889  0.04696145 -0.13066642  0.01596571  0.09054192 -0.00979098
 -0.00281684  0.12457574 -0.062158    0.12514623 -0.00871815  0.02376382
 -0.02746892 -0.08165576 -0.1294623  -0.01827029  0.11505292 -0.1737484
  0.2158803   0.17523253  0.08994693  0.11003761  0.17777853  0.06608829
 -0.03502603 -0.04599397 -0.19083948  0.00349278  0.0522688   0.01763914
  0.11248422 -0.01868888]",3
"[-0.09819723  0.14492334  0.075263    0.00959125 -0.11538196  0.05534672
 -0.05836615 -0.05511368  0.14000998 -0.05800398  0.23262814 -0.04074151
 -0.19132087 -0.05348995 -0.0635556   0.09516374 -0.19399588 -0.06416217
 -0.07567874  0.0107657   0.04395585  0.0261216   0.07388002 -0.06480565
 -0.10353337 -0.37181056 -0.07477444 -0.13739297  0.06426178 -0.06443547
 -0.01312574 -0.00908163 -0.15998985 -0.08139443  0.00961947  0.07418215
 -0.07605064  0.03441473  0.18157762 -0.05368005 -0.17083807 -0.01400487
  0.03996078  0.23322536  0.18352628  0.10600977 -0.04977004 -0.07125214
  0.10797585 -0.2625241   0.11281647  0.16012718  0.05623725  0.10375869
  0.12434752 -0.09867855  0.01779015  0.10297734 -0.12691502  0.03865501
  0.0370977  -0.02270275 -0.01558643 -0.07251995  0.18445227  0.09612027
 -0.06953104 -0.12030217  0.11857519 -0.11378473 -0.04390044  0.06628493
 -0.10131285 -0.15750651 -0.28499341  0.02815061  0.43493187  0.13128465
 -0.13146326 -0.01498421 -0.01260654 -0.09145793  0.0335694   0.06630252
 -0.10817227  0.03616858 -0.06573839  0.05131799  0.11198562 -0.0735293
 -0.01606406  0.19797517 -0.05051603  0.07627426  0.05725844  0.03795926
 -0.09056985 -0.00256802 -0.17012571 -0.04977551  0.12407743 -0.0964062
 -0.00502987  0.10030928 -0.14195068  0.12377463 -0.03143349  0.01153595
  0.03567566 -0.02667473 -0.07344992  0.00279923  0.22164974 -0.17972183
  0.23058185  0.13537985 -0.02554124  0.12522443  0.11316356  0.06147856
 -0.0333092   0.01286086 -0.17771617 -0.07876051  0.01942236 -0.02655573
  0.02636633  0.02148447]",3
"[-0.12118229  0.15736236  0.06110607 -0.01364754 -0.10295027 -0.00517072
 -0.04958391 -0.10030048  0.11912579 -0.08429838  0.26687482 -0.04653638
 -0.1858232  -0.10338882 -0.05230611  0.11620727 -0.1860137  -0.11882965
 -0.09490713 -0.0152739   0.09621596 -0.02979785  0.06812576 -0.03609028
 -0.09241634 -0.39101943 -0.11259432 -0.10499489  0.08753549 -0.06238584
 -0.00523024 -0.04657588 -0.17735463 -0.0844496   0.01032083  0.06748438
 -0.0379337   0.00421643  0.19595698 -0.06248525 -0.17716134  0.02802957
  0.04695807  0.25026891  0.19609931  0.0961082  -0.0141878  -0.10653024
  0.09587293 -0.18295552  0.12380634  0.15404907  0.08397445  0.0919172
  0.12924209 -0.08837566  0.01767548  0.12087183 -0.11236213  0.02321164
  0.04889391 -0.00826673 -0.02445994 -0.08985524  0.21049309  0.08437683
 -0.08844015 -0.16316849  0.15072076 -0.10311449 -0.06144859  0.0531108
 -0.14464472 -0.13636699 -0.29656529  0.05917731  0.47190848  0.12519675
 -0.17922705 -0.01563987 -0.0269814  -0.06935794  0.08738045  0.08501646
 -0.09180823  0.00971091 -0.09150784  0.05696733  0.13395695 -0.06154327
 -0.05623917  0.19339497 -0.02642099  0.09548558  0.04374035  0.02211514
 -0.09382626  0.04009124 -0.17704307 -0.0365589   0.10313643 -0.04612761
 -0.01822791  0.11833356 -0.09478059  0.08297957 -0.00679439  0.03413151
 -0.00207072  0.02184859 -0.11047912 -0.04537566  0.15140732 -0.19594467
  0.23973435  0.1776236   0.0188898   0.08454434  0.14144979  0.05291991
  0.02923111  0.0151159  -0.19286862 -0.0372672   0.04123813 -0.01840933
  0.04261374  0.02432501]",3
"[-0.12698749  0.11176343  0.01632888 -0.00420443 -0.13211302 -0.03618645
 -0.09852175 -0.05942868  0.10996288 -0.06051785  0.25490633 -0.03748688
 -0.19881777 -0.09835655 -0.05305848  0.11521247 -0.202904   -0.10688929
 -0.05310908 -0.03160319  0.08650479 -0.0111397   0.05723546 -0.00111133
 -0.11182131 -0.39265487 -0.1325389  -0.10919479  0.09387103 -0.06079049
 -0.03337731 -0.00346942 -0.16196157 -0.10156275  0.05519592  0.06484853
 -0.03509372  0.01852029  0.21492562 -0.01531169 -0.18559229  0.00042799
  0.04250175  0.29483721  0.20855226  0.10823072 -0.0192985  -0.13161255
  0.09438781 -0.15651475  0.12736771  0.22158159  0.08926223  0.11102267
  0.09707721 -0.06902041  0.05540971  0.15227629 -0.1301129  -0.00676348
  0.04931273 -0.02576208  0.01017543 -0.06937875  0.20260869  0.05280058
 -0.07956672 -0.16427304  0.12097458 -0.13315745 -0.08582332  0.06385999
 -0.12936366 -0.17054428 -0.32039854  0.03348158  0.40701026  0.15348285
 -0.20231746  0.0171456  -0.02232804 -0.10541657  0.14378886  0.09886744
 -0.10139129  0.00805201 -0.10341724  0.02521044  0.14367102 -0.0649158
 -0.0066922   0.20239925  0.01247898  0.08546339  0.09812213  0.07063399
 -0.11669637  0.02215748 -0.16921197 -0.06433477  0.11219749 -0.05163525
 -0.00684003  0.09918038 -0.12821536  0.09906606  0.01196349  0.01149822
 -0.02123758 -0.03084717 -0.08522574 -0.07397988  0.15373985 -0.20371686
  0.21853666  0.17645805  0.01488194  0.13052775  0.14492595  0.05819503
 -0.04131074 -0.054119   -0.15648495 -0.02527438  0.05031085  0.00182069
  0.05083904 -0.0051956 ]",3
"[-1.20147690e-01  6.69840723e-02  2.33945679e-02 -3.61736454e-02
 -7.21840933e-02 -4.70024347e-02 -1.04900368e-01 -7.94934258e-02
  1.29193202e-01 -8.49591643e-02  2.36114502e-01 -4.49729376e-02
 -2.22395703e-01 -1.23407647e-01 -6.99359104e-02  1.48013249e-01
 -1.74744666e-01 -1.26407787e-01  1.35522205e-02 -6.77759308e-05
  1.01579070e-01 -1.42395915e-02  4.37779631e-03  4.86656167e-02
 -5.38976863e-02 -3.51827890e-01 -1.41126737e-01 -6.00099973e-02
  5.32942750e-02 -6.35045916e-02  2.24102358e-03  1.31632686e-02
 -1.69281930e-01 -8.83495212e-02  1.06900586e-02  1.31903812e-01
 -5.25439791e-02 -6.36896491e-02  2.22997800e-01 -4.78037335e-02
 -1.62223026e-01 -9.97316372e-03  6.37793019e-02  2.51223028e-01
  1.90380633e-01  9.56004560e-02  3.64546664e-02 -1.41157851e-01
  9.98449549e-02 -2.05008850e-01  7.34552518e-02  1.84290811e-01
  9.90498811e-02  7.73370117e-02  2.77075125e-03 -1.04105949e-01
  3.66808958e-02  1.58280775e-01 -1.51183069e-01  1.33666489e-02
  7.00235218e-02 -4.98522855e-02 -4.50658165e-02 -3.67752686e-02
  2.11094290e-01  7.60561824e-02 -1.13868959e-01 -1.88247576e-01
  1.53207436e-01 -1.80121675e-01 -1.28021285e-01  6.93202168e-02
 -1.24463364e-01 -1.90606147e-01 -3.41498315e-01  5.21563143e-02
  3.63366395e-01  1.39249280e-01 -1.46151319e-01  7.87362605e-02
  8.75757262e-03 -1.97499655e-02  1.30111620e-01  1.29982188e-01
 -6.17953837e-02 -6.53181039e-03 -1.35267034e-01  2.63218191e-02
  1.79147691e-01 -3.01892869e-02 -3.45465355e-02  1.60260499e-01
  3.84950563e-02  1.29018396e-01  4.82588448e-02  8.42991248e-02
 -3.54479253e-02  4.16750349e-02 -1.89027444e-01 -2.01984253e-02
  1.35394722e-01  6.75173402e-02  1.49717210e-02  1.17270216e-01
 -7.12721348e-02  1.27389669e-01 -1.09820068e-02  4.79074428e-03
  5.33499056e-03 -6.03118725e-02 -1.22046843e-01 -3.14344913e-02
  1.45892695e-01 -1.78940639e-01  1.75672308e-01  1.43956557e-01
  5.55116236e-02  1.19476311e-01  2.02555612e-01  8.59445333e-02
  1.13529470e-02 -9.02824327e-02 -2.45965347e-01 -2.58579329e-02
  7.60986358e-02  1.36189014e-02  1.11443929e-01  1.71967910e-03]",3
"[-0.12504217  0.06334754  0.04814431 -0.0231527  -0.10037823 -0.0671074
 -0.12316801 -0.10113188  0.09597882 -0.09095767  0.24902329 -0.04594997
 -0.23299716 -0.10811581 -0.07877508  0.16230421 -0.15531638 -0.15499042
  0.00585193 -0.00251596  0.09722987 -0.0266745   0.02387914  0.06881908
 -0.06135925 -0.35240734 -0.15042189 -0.05566532  0.03611919 -0.06175878
 -0.0183392   0.00261505 -0.18514395 -0.09021978  0.00656553  0.13587283
 -0.03881601 -0.08744604  0.21654561 -0.04054125 -0.18369873  0.00870843
  0.05093084  0.25739783  0.20080927  0.07924395  0.04646398 -0.13459946
  0.09650559 -0.2002423   0.10193411  0.18096161  0.11188845  0.07748256
 -0.01366724 -0.11143836  0.04088224  0.16834959 -0.11981741  0.00940166
  0.0808436  -0.04437203 -0.02406696 -0.05378745  0.21078472  0.08404576
 -0.11781481 -0.18188325  0.13498949 -0.16018565 -0.13727455  0.05338238
 -0.16283666 -0.17667487 -0.36678505  0.0683491   0.38092798  0.12678337
 -0.16849281  0.06374433  0.00070744  0.01632136  0.11036785  0.12500821
 -0.06044367 -0.00430853 -0.15626152  0.02979047  0.18334426 -0.0385197
 -0.05410479  0.16890839  0.02805436  0.13040447  0.07229343  0.1147019
 -0.04005907  0.03972347 -0.18302426 -0.00551392  0.13012215  0.06109125
  0.00171501  0.11420984 -0.07044397  0.10945631 -0.01889891  0.02598554
  0.00262631 -0.03863528 -0.14638254 -0.05193257  0.13571021 -0.16865084
  0.18522957  0.15955995  0.06019489  0.11272202  0.22106364  0.08835899
 -0.00081855 -0.07832877 -0.22769353 -0.02947245  0.09583846  0.02734168
  0.11431877  0.02562753]",3
